date,BCHAIN-TOTBC,BCHAIN-MKPRU (USD),BCHAIN-AVBLS,BCHAIN-MIREV (USD),BCHAIN-HRATE,BCHAIN-NTRBL,BCHAIN-NADDU
2014-11-11,13489575.0,365.04,0.328229457774,1291511.52,265775.705243,505.0,168913.0
2014-11-12,13492950.0,430.07,0.36338425389,1457077.16,287431.50344899995,560.0,179505.0
2014-11-13,13496600.0,406.56,0.381909115674,1490042.4,287431.50344899995,583.0,197029.0
2014-11-14,13500250.0,396.56,0.341988935863,1452599.28,295306.339159,637.0,200490.0
2014-11-15,13504000.0,373.14,0.265803852081,1403379.54,285462.794521,624.0,156976.0
2014-11-16,13507625.0,383.65,0.294328189718,1394951.4,299243.757015,698.0,220218.0
2014-11-17,13511425.0,378.48,0.328099300987,1443522.72,295306.339159,492.0,171933.0
2014-11-18,13515175.0,379.91,0.316114966075,1429601.33,274455.576194,532.0,176768.0
2014-11-19,13518600.0,374.77,0.340057289513,1288459.26,274455.576194,540.0,175445.0
2014-11-20,13522025.0,361.7,0.334815463881,1243162.9,248412.346337,646.0,177646.0
2014-11-21,13525125.0,356.9,0.371921185524,1111029.7,316525.409042,629.0,174282.0
2014-11-22,13529075.0,359.8,0.26018764399300004,1425167.8,282468.877689,633.0,166491.0
2014-11-23,13532600.0,362.99,0.306244647249,1283532.64,310515.432921,554.0,224922.0
2014-11-24,13536475.0,384.0,0.302699070592,1492608.0,256425.64783099998,539.0,163316.0
2014-11-25,13539675.0,381.03,0.35840355604900004,1223868.36,286475.528436,518.0,169442.0
2014-11-26,13543250.0,371.44,0.34239492883199996,1332726.72,262435.623952,665.0,180983.0
2014-11-27,13546525.0,372.62,0.344514424564,1224429.32,310515.432921,709.0,178381.0
2014-11-28,13550400.0,376.12,0.296186071827,1461602.32,302502.13142600004,804.0,175185.0
2014-11-29,13554175.0,377.22,0.288246584254,1428154.92,312518.758294,681.0,166646.0
2014-11-30,13558075.0,375.96,0.308829747714,1470379.56,286475.528436,619.0,245004.0
2014-12-01,13561650.0,381.72,0.389376266853,1369993.08,284472.203063,576.0,174232.0
2014-12-02,13565200.0,381.93,0.377705889688,1361198.52,242402.370215,634.0,205483.0
2014-12-03,13568225.0,378.25,0.443649749125,1149123.5,294339.75588899996,563.0,199881.0
2014-12-04,13571925.0,371.67,0.35575692073700005,1380382.38,298317.320158,644.0,186491.0
2014-12-05,13575675.0,373.98,0.331026102702,1407286.74,288373.409486,553.0,194141.0
2014-12-06,13579300.0,374.05,0.308828242072,1360045.8,242631.420395,591.0,173360.0
2014-12-07,13582350.0,375.73,0.349292239205,1149733.8,298317.320158,564.0,232300.0
2014-12-08,13586100.0,367.01,0.338237756093,1380691.62,276440.716679,556.0,183776.0
2014-12-09,13589575.0,350.29,0.35163683857,1222161.81,326160.27003899997,560.0,191539.0
2014-12-10,13593675.0,350.97,0.298582292185,1443188.64,288373.409486,625.0,190602.0
2014-12-11,13597300.0,356.1,0.325324505773,1295135.7,282407.063083,742.0,187113.0
2014-12-12,13600850.0,355.08,0.305791969031,1264439.88,284395.845217,737.0,177462.0
2014-12-13,13604425.0,350.31,0.292489265228,1255861.35,262519.24173899996,742.0,174655.0
2014-12-14,13607725.0,353.28,0.331675312736,1169356.8,304283.666561,742.0,231376.0
2014-12-15,13611550.0,352.15,0.391093721577,1351903.85,264508.023873,648.0,215842.0
2014-12-16,13614875.0,336.73,0.41467582014300003,1124341.47,252575.33106700002,557.0,204914.0
2014-12-17,13618050.0,318.2,0.417932315136,1014421.6,272641.75566900003,693.0,203993.0
2014-12-18,13621525.0,317.7,0.43002813325499994,1108773.0,243219.983475,615.0,225354.0
2014-12-19,13624625.0,317.63,0.389864890806,989099.82,276564.658629,592.0,160502.0
2014-12-20,13628150.0,325.7,0.37542816595,1152000.9,284410.46454699995,418.0,240775.0
2014-12-21,13631775.0,326.93,0.30829269146099997,1188717.48,253027.240873,497.0,204217.0
2014-12-22,13635000.0,332.53,0.398021505785,1076732.14,317755.139701,492.0,195624.0
2014-12-23,13639050.0,336.96,0.340916780778,1369405.44,296179.173425,447.0,210726.0
2014-12-24,13642825.0,327.59,0.316761174739,1240583.33,331485.30005799996,472.0,174711.0
2014-12-25,13647050.0,319.31,0.224053851246,1351958.54,282449.013067,583.0,147374.0
2014-12-26,13650650.0,328.09,0.254729045762,1186373.44,313832.236742,540.0,145412.0
2014-12-27,13654650.0,314.45,0.271393167973,1263774.55,327562.397099,355.0,188604.0
2014-12-28,13658825.0,317.5,0.254589783217,1329372.5,331485.30005799996,451.0,236392.0
2014-12-29,13663050.0,314.49,0.266103580859,1333123.11,286371.916027,505.0,159314.0
2014-12-30,13666700.0,313.09,0.304879070961,1146848.67,313142.288941,515.0,181005.0
2014-12-31,13670575.0,317.4,0.274030070151,1233733.8,335365.290092,558.0,157377.0
2015-01-01,13674725.0,315.7,0.176212540592,1312680.6,323243.653101,555.0,116012.0
2015-01-02,13678725.0,316.15,0.24070367217099997,1267761.5,331324.744428,627.0,168563.0
2015-01-03,13682825.0,302.33,0.275661451061,1242878.63,335365.290092,734.0,207571.0
2015-01-04,13686975.0,270.93,0.282322337828,1129778.1,339405.835756,692.0,206228.0
2015-01-05,13691175.0,276.8,0.305494586627,1166988.8,317182.83460500004,751.0,193982.0
2015-01-06,13695100.0,276.8,0.29975934848700003,1089761.6,299000.379118,639.0,179154.0
2015-01-07,13698800.0,276.8,0.329602499266,1027758.4,272736.832304,598.0,180992.0
2015-01-08,13702175.0,276.8,0.372434354711,938075.2,307081.470446,943.0,186319.0
2015-01-09,13705975.0,276.8,0.370821488531,1056268.8,284858.46929499996,691.0,201458.0
2015-01-10,13709500.0,278.0,0.3988359803,984120.0,296980.106286,833.0,251092.0
2015-01-11,13713175.0,272.25,0.33646296157300004,1004330.25,358478.281007,755.0,209755.0
2015-01-12,13717275.0,270.0,0.326584280991,1115640.0,229513.533571,655.0,185802.0
2015-01-13,13719900.0,230.89,0.508351198832,609318.71,330062.319708,584.0,199744.0
2015-01-14,13723675.0,176.5,0.39826402600999994,668935.0,303832.201585,607.0,228898.0
2015-01-15,13727150.0,218.11,0.413363230314,761422.01,325690.633354,824.0,212403.0
2015-01-16,13730725.0,205.35,0.38230802548799997,768009.0,299460.51523099997,731.0,219873.0
2015-01-17,13734300.0,197.12,0.3661553181,677501.44,325690.633354,633.0,254267.0
2015-01-18,13738025.0,211.18,0.330078419423,789179.66,338805.692415,703.0,223392.0
2015-01-19,13741900.0,212.39,0.343385597967,826197.1,262301.181225,740.0,197559.0
2015-01-20,13744900.0,212.99,0.420680117607,641951.86,299460.51523099997,653.0,194860.0
2015-01-21,13748325.0,215.2,0.38801431307800005,739857.6,327876.476531,830.0,197159.0
2015-01-22,13752075.0,233.9,0.340373795827,880165.7,271044.553932,683.0,188687.0
2015-01-23,13755175.0,233.03,0.36177402927,725422.39,264487.024401,565.0,179966.0
2015-01-24,13758200.0,244.64,0.380717994753,742971.68,275416.240286,520.0,172854.0
2015-01-25,13761350.0,247.11,0.386314664568,781361.82,277602.083463,621.0,256121.0
2015-01-26,13764525.0,271.47,0.497747826764,866260.77,316947.260646,540.0,236920.0
2015-01-27,13768150.0,266.03,0.3737817501199999,967817.14,324166.338972,465.0,204121.0
2015-01-28,13772100.0,249.25,0.285818299161,987528.5,348786.567248,566.0,165874.0
2015-01-29,13776350.0,233.19,0.25317328397,993622.59,285184.310868,692.0,171619.0
2015-01-30,13779825.0,230.11,0.312656443754,802163.46,318011.281903,554.0,167768.0
2015-01-31,13783700.0,229.7,0.312994187878,892843.9,348786.567248,612.0,239182.0
2015-02-01,13787950.0,220.72,0.252240713905,940487.92,301597.796385,476.0,208727.0
2015-02-02,13791625.0,223.0,0.314943800167,822201.0,276977.56810900004,501.0,185554.0
2015-02-03,13795000.0,236.51,0.37286321145499995,801295.88,330321.39604099997,646.0,207461.0
2015-02-04,13799025.0,222.56,0.28838168908399997,898474.72,301597.796385,618.0,198955.0
2015-02-05,13802700.0,217.37,0.316438460837,801443.19,359044.995697,690.0,181629.0
2015-02-06,13807075.0,220.47,0.246140229361,966981.42,352889.93862800003,658.0,186259.0
2015-02-07,13811375.0,225.16,0.260935661405,970889.92,262615.76828099997,690.0,180449.0
2015-02-08,13814575.0,223.5,0.374416463077,717658.5,342533.06066799996,767.0,251391.0
2015-02-09,13818450.0,220.39,0.35112666468500003,856876.32,331483.607098,664.0,197636.0
2015-02-10,13822200.0,220.16,0.349096603394,828682.24,331483.607098,636.0,189629.0
2015-02-11,13825950.0,221.99,0.36220116933200003,835570.36,300545.137102,654.0,189188.0
2015-02-12,13829350.0,221.83,0.37019118842,757105.79,309384.699958,638.0,202264.0
2015-02-13,13832850.0,239.94,0.459659004211,843389.1,355792.404952,649.0,256202.0
2015-02-14,13836875.0,245.31,0.434725180916,991297.71,296125.355674,585.0,243646.0
2015-02-15,13840225.0,243.99,0.440848720607,820538.37,349162.73281,582.0,295507.0
2015-02-16,13844175.0,235.86,0.40686262710199994,935184.9,342533.06066799996,670.0,223579.0
2015-02-17,13848050.0,244.0,0.384952668221,949160.0,355792.404952,569.0,226216.0
2015-02-18,13852075.0,234.87,0.375044171114,948874.8,362422.077094,707.0,223247.0
2015-02-19,13856175.0,241.59,0.307401976934,993659.67,366841.85852199997,756.0,181312.0
2015-02-20,13860325.0,243.56,0.32941601075300003,1013940.28,304964.91853,671.0,194679.0
2015-02-21,13863775.0,245.66,0.417947161025,850966.24,333693.497812,703.0,248310.0
2015-02-22,13867550.0,236.0,0.332661811879,893732.0,317934.93198600004,654.0,223159.0
2015-02-23,13870975.0,237.09,0.40697426343500004,815115.42,320255.62492,668.0,215517.0
2015-02-24,13874425.0,240.1,0.391656212185,831706.4,362028.097736,575.0,196851.0
2015-02-25,13878325.0,238.59,0.34045863151600003,934079.85,334179.782525,686.0,194596.0
2015-02-26,13881925.0,237.5,0.36747402615,858325.0,366669.483604,708.0,189240.0
2015-02-27,13885875.0,254.0,0.342901266074,1006856.0,313293.546117,667.0,199935.0
2015-02-28,13889250.0,252.98,0.394266163861,857096.24,348103.94013,847.0,238834.0
2015-03-01,13893000.0,247.56,0.380356063843,931320.72,348103.94013,609.0,229461.0
2015-03-02,13896750.0,263.81,0.415691057841,993508.46,357386.71186700003,668.0,213896.0
2015-03-03,13900600.0,275.8,0.383233349045,1065967.0,364348.79066999996,554.0,216316.0
2015-03-04,13904525.0,281.65,0.371939434367,1109701.0,264558.99449899996,730.0,211468.0
2015-03-05,13907375.0,265.63,0.451330251861,760764.32,366669.483604,744.0,195590.0
2015-03-06,13911325.0,272.12,0.391250411166,1079500.04,327217.703723,619.0,199410.0
2015-03-07,13914850.0,275.83,0.37688620546999996,975886.54,362028.097736,734.0,222227.0
2015-03-08,13918750.0,273.87,0.324800259028,1071653.31,311208.02387,696.0,213398.0
2015-03-09,13922050.0,287.48,0.41520728486999997,952708.72,356003.118215,662.0,201698.0
2015-03-10,13925825.0,294.06,0.42782251724299997,1114781.46,391367.666382,574.0,210072.0
2015-03-11,13929975.0,293.29,0.35584018891099994,1221552.85,313565.660415,746.0,208179.0
2015-03-12,13933300.0,297.39,0.45337945895099996,992985.21,327711.479681,728.0,193924.0
2015-03-13,13936775.0,289.51,0.375345264407,1009810.88,315923.296959,730.0,198297.0
2015-03-14,13940125.0,284.21,0.36504238755,955514.02,346572.572037,716.0,219463.0
2015-03-15,13943800.0,283.57,0.321742583294,1045239.02,308850.387326,731.0,222639.0
2015-03-16,13947075.0,290.88,0.411843103307,956704.32,337142.025859,702.0,206461.0
2015-03-17,13950650.0,287.02,0.375672086969,1030114.78,332426.75276999996,634.0,199845.0
2015-03-18,13954175.0,265.85,0.378029221339,941109.0,337142.025859,699.0,191204.0
2015-03-19,13957750.0,260.62,0.41247652627400005,935886.42,332426.75276999996,577.0,190851.0
2015-03-20,13961275.0,259.8,0.385300940656,919951.8,337142.025859,565.0,198449.0
2015-03-21,13964850.0,257.83,0.373092364598,925351.87,313565.660415,660.0,218099.0
2015-03-22,13968175.0,260.5,0.351632799421,869288.5,358360.75476,618.0,214152.0
2015-03-23,13971975.0,266.07,0.39325928688,1015589.19,387831.11220900004,600.0,221091.0
2015-03-24,13976150.0,247.83,0.301959254784,1038159.87,385508.770219,579.0,185435.0
2015-03-25,13980300.0,245.68,0.284623151802,1023257.2,346028.956402,719.0,182792.0
2015-03-26,13984025.0,251.98,0.337233613801,942153.22,399442.822155,706.0,188107.0
2015-03-27,13988325.0,248.63,0.311308882957,1072838.45,348351.29839099996,891.0,202290.0
2015-03-28,13992075.0,251.52,0.329889742533,946218.24,350673.64038,786.0,208232.0
2015-03-29,13995850.0,244.05,0.323861507391,924217.35,329772.562477,687.0,228699.0
2015-03-30,13999400.0,245.18,0.378150053427,873821.52,346028.956402,611.0,202713.0
2015-03-31,14003125.0,242.92,0.36097703204099996,908277.88,329772.562477,622.0,203189.0
2015-04-01,14006675.0,242.7,0.44297967158600005,865953.6,341384.272423,782.0,241041.0
2015-04-02,14010350.0,252.44,0.401884247657,931756.04,350673.64038,703.0,214884.0
2015-04-03,14014125.0,254.39,0.346507678758,963883.71,357640.666348,907.0,195509.0
2015-04-04,14017975.0,253.77,0.364960757169,980821.05,371157.005412,823.0,228536.0
2015-04-05,14021750.0,257.03,0.34412914553999996,973886.67,317081.150319,803.0,222020.0
2015-04-06,14024975.0,254.7,0.414320398671,825228.0,390820.952719,755.0,189967.0
2015-04-07,14028950.0,255.48,0.37549785997900004,1019620.68,292501.21618600003,653.0,220417.0
2015-04-08,14031925.0,245.89,0.45209315644599996,735211.1,351493.058105,746.0,214628.0
2015-04-09,14035500.0,244.98,0.391029377917,879723.18,349035.064692,717.0,203465.0
2015-04-10,14039050.0,235.71,0.393602928645,843606.09,336745.097625,857.0,215133.0
2015-04-11,14042475.0,236.7,0.389155325228,814721.4,334287.104212,754.0,243573.0
2015-04-12,14045875.0,236.76,0.325221019633,808298.64,346577.071279,761.0,193479.0
2015-04-13,14049400.0,225.99,0.397882245111,800004.6,388362.959305,755.0,232236.0
2015-04-14,14053350.0,216.0,0.383563874643,856656.0,302333.189839,634.0,219510.0
2015-04-15,14056425.0,218.96,0.423203561364,676586.4,339203.09103899996,693.0,190441.0
2015-04-16,14059875.0,229.62,0.36445361980499996,795633.3,329371.117385,717.0,196262.0
2015-04-17,14063225.0,222.67,0.370227344001,749061.88,326913.123972,794.0,191876.0
2015-04-18,14066550.0,222.32,0.394062364908,742104.16,334287.104212,777.0,225102.0
2015-04-19,14069950.0,225.72,0.33493491481300003,770156.64,408026.90661199996,921.0,168858.0
2015-04-20,14074100.0,224.63,0.365684084145,935583.95,376310.70587,654.0,253148.0
2015-04-21,14078075.0,224.88,0.359495450866,897496.08,338442.961883,629.0,205286.0
2015-04-22,14081650.0,237.34,0.40196947618,852287.94,326609.29188699997,792.0,222085.0
2015-04-23,14085100.0,235.48,0.382458949435,815702.72,284008.079902,716.0,212819.0
2015-04-24,14088100.0,230.93,0.49729324181900003,696484.88,364477.035874,906.0,205205.0
2015-04-25,14091950.0,228.6,0.34991697831600005,902741.4,352643.36587800004,857.0,242148.0
2015-04-26,14095675.0,218.42,0.333681458595,816453.96,326609.29188699997,715.0,226263.0
2015-04-27,14099125.0,222.59,0.410403590271,771274.35,371577.23787199997,655.0,203028.0
2015-04-28,14103050.0,222.66,0.35997520738300004,877280.4,305308.685895,623.0,218502.0
2015-04-29,14106275.0,225.69,0.46874903153999997,731686.98,314775.62189099996,713.0,207741.0
2015-04-30,14109600.0,235.13,0.411972935038,785569.33,347909.89788,741.0,215077.0
2015-05-01,14113275.0,233.43,0.35823508022600004,861356.7,347909.89788,793.0,197072.0
2015-05-02,14116950.0,234.13,0.35633270756700003,863705.57,326609.29188699997,704.0,238390.0
2015-05-03,14120400.0,240.51,0.334149326103,832645.62,312624.333323,732.0,212123.0
2015-05-04,14123700.0,236.17,0.372582854647,782431.21,364728.388877,783.0,190201.0
2015-05-05,14127550.0,234.66,0.365427432122,907195.56,338676.3611,698.0,219068.0
2015-05-06,14131125.0,235.79,0.38926758132600003,846721.89,381306.95200700004,691.0,219506.0
2015-05-07,14135150.0,233.99,0.36292286985399996,945553.59,350518.19190700003,724.0,227324.0
2015-05-08,14138850.0,244.72,0.382377875818,909134.8,298414.136354,670.0,261673.0
2015-05-09,14142000.0,241.08,0.399516408406,762777.12,305519.23483800003,723.0,199251.0
2015-05-10,14145225.0,239.35,0.389588104662,775494.0,352886.558069,653.0,213909.0
2015-05-11,14148950.0,244.19,0.378241718215,913514.79,374201.853523,726.0,215628.0
2015-05-12,14152900.0,241.51,0.372562179083,957828.66,383675.31816900003,494.0,233523.0
2015-05-13,14156950.0,242.72,0.339260566382,986656.8,331571.262615,714.0,211323.0
2015-05-14,14160450.0,238.32,0.361189263208,837456.48,390780.416654,783.0,201739.0
2015-05-15,14164575.0,237.6,0.320089236173,983664.0,303150.868677,758.0,209999.0
2015-05-16,14167775.0,236.63,0.390788860619,760292.19,419738.369702,653.0,236081.0
2015-05-17,14172100.0,235.78,0.273894403711,1022577.86,332393.96907,708.0,216412.0
2015-05-18,14175525.0,236.45,0.389825772195,813151.55,329967.735719,772.0,197816.0
2015-05-19,14178925.0,232.04,0.396096257602,792416.6,344525.135825,624.0,207126.0
2015-05-20,14182475.0,234.6,0.400727668279,836349.0,371213.702684,732.0,221491.0
2015-05-21,14186300.0,236.0,0.323536754434,906004.0,344525.135825,792.0,203159.0
2015-05-22,14189850.0,240.5,0.37616991661,857382.5,291148.002105,748.0,207671.0
2015-05-23,14192850.0,238.77,0.39145822524999996,719414.01,342098.902474,831.0,194783.0
2015-05-24,14196375.0,240.46,0.38445533590099995,850507.02,349377.602526,784.0,246182.0
2015-05-25,14199975.0,235.65,0.396522475613,851874.75,327541.502369,1071.0,206424.0
2015-05-26,14203350.0,235.94,0.418513453448,800308.48,351803.835877,653.0,222322.0
2015-05-27,14206975.0,235.0,0.405971507368,855635.0,320262.802316,853.0,221553.0
2015-05-28,14210275.0,236.48,0.426733573278,784167.68,380918.636088,914.0,220123.0
2015-05-29,14214200.0,235.87,0.397479257766,929799.54,300852.93550900003,883.0,237083.0
2015-05-30,14217300.0,231.12,0.517877894063,720632.16,356656.302579,872.0,269743.0
2015-05-31,14220975.0,231.95,0.343095999997,855431.6,332393.96907,772.0,238007.0
2015-06-01,14224400.0,222.4,0.45502689111,771728.0,345390.94554,633.0,252174.0
2015-06-02,14228050.0,224.83,0.467757159716,824901.27,335928.179909,529.0,257275.0
2015-06-03,14231600.0,226.29,0.448338938431,807176.43,335928.179909,666.0,239702.0
2015-06-04,14235150.0,225.54,0.43593423467299997,804501.18,335928.179909,713.0,240222.0
2015-06-05,14238700.0,224.15,0.39496382189499996,799318.9,380876.316657,842.0,232715.0
2015-06-06,14242725.0,224.49,0.32840986429499996,906939.6,395070.465104,807.0,244636.0
2015-06-07,14246900.0,222.6,0.312804187843,932248.8,333562.48850100004,919.0,225189.0
2015-06-08,14250425.0,228.0,0.33973927869900006,807120.0,383242.008065,714.0,188952.0
2015-06-09,14254475.0,230.1,0.351669187899,935586.6,373779.242434,693.0,208925.0
2015-06-10,14258425.0,228.01,0.503861831713,905199.7,366682.16821100004,815.0,267864.0
2015-06-11,14262300.0,229.0,0.410447760551,891497.0,321734.031462,1008.0,258189.0
2015-06-12,14265700.0,229.98,0.455860278186,786071.64,373779.242434,941.0,247460.0
2015-06-13,14269650.0,230.22,0.390649578239,913282.74,358182.179015,792.0,246532.0
2015-06-14,14273275.0,232.05,0.376327179218,844662.0,370533.288636,779.0,223880.0
2015-06-15,14277025.0,236.46,0.45607109069799995,890981.28,303837.29668200004,856.0,277522.0
2015-06-16,14280100.0,245.35,0.515885391856,759112.9,350771.513242,747.0,241825.0
2015-06-17,14283650.0,249.96,0.562683998699,893357.04,380414.176333,755.0,256567.0
2015-06-18,14287500.0,248.25,0.412149881388,960479.25,397705.729803,900.0,233829.0
2015-06-19,14291525.0,246.45,0.468944425168,999108.3,331009.737848,758.0,247406.0
2015-06-20,14294875.0,244.08,0.499824459873,823037.76,301367.074757,708.0,246533.0
2015-06-21,14297925.0,242.47,0.40882272407700004,742685.61,365592.844788,781.0,224267.0
2015-06-22,14301625.0,246.35,0.509042997618,917161.05,353241.73516700004,850.0,204152.0
2015-06-23,14305200.0,243.92,0.563772474969,877380.24,373003.51055999997,664.0,271463.0
2015-06-24,14308975.0,240.64,0.380177750493,912266.24,395235.507879,854.0,218529.0
2015-06-25,14312975.0,241.92,0.337917339802,971550.72,365592.844788,1041.0,199310.0
2015-06-26,14316675.0,241.19,0.40517372054,896744.42,316188.406303,1040.0,240437.0
2015-06-27,14319875.0,248.5,0.460095725954,799424.5,363122.622864,968.0,258833.0
2015-06-28,14323550.0,248.76,0.38158894882700006,917924.4,336442.8851,856.0,230750.0
2015-06-29,14326975.0,253.8,0.446058342927,873579.6,351177.609994,737.0,224321.0
2015-06-30,14330550.0,262.53,0.5422205024669999,945633.06,356089.18495900003,701.0,261770.0
2015-07-01,14334175.0,257.85,0.595783483571,940636.8,343810.247547,892.0,250536.0
2015-07-02,14337675.0,255.06,0.488187599182,898066.26,397837.572161,1364.0,254259.0
2015-07-03,14341725.0,255.1,0.43410795117600004,1039532.5,380647.05978400004,1301.0,270019.0
2015-07-04,14345600.0,257.92,0.386377759134,1004340.48,356089.18495900003,1356.0,250207.0
2015-07-05,14349225.0,270.92,0.36267122071400004,986961.56,417483.872021,1374.0,241519.0
2015-07-06,14353475.0,273.37,0.433578451942,1169750.23,363456.54740700003,1183.0,276989.0
2015-07-07,14357175.0,267.26,0.740731677494,1000621.44,378191.272302,1483.0,295662.0
2015-07-08,14361025.0,269.68,0.713985306876,1051752.0,338898.672582,1217.0,273054.0
2015-07-09,14364475.0,270.68,0.667957955512,945214.56,383102.847267,861.0,263045.0
2015-07-10,14368375.0,286.98,0.666309570655,1130127.24,356089.18495900003,794.0,273833.0
2015-07-11,14372000.0,293.5,0.672474565177,1074503.5,350384.75180900004,836.0,278810.0
2015-07-12,14375450.0,309.3,0.730473594389,1081003.5,368157.89139400003,819.0,271999.0
2015-07-13,14379075.0,289.9,0.722125849231,1060744.1,352923.77175,753.0,232590.0
2015-07-14,14382550.0,292.87,0.6753122549259999,1025923.61,391009.07086,941.0,229381.0
2015-07-15,14386400.0,290.95,0.6646013445669999,1128304.1,345306.71192800003,780.0,234754.0
2015-07-16,14389800.0,275.76,0.645337602671,945029.52,365618.871453,881.0,228231.0
2015-07-17,14393400.0,277.99,0.66734768947,1007435.76,406243.190504,1003.0,214161.0
2015-07-18,14397400.0,278.08,0.593763267994,1124555.52,363079.85151300003,748.0,219461.0
2015-07-19,14400975.0,276.09,0.625128986119,991991.37,365618.871453,653.0,242814.0
2015-07-20,14404575.0,278.26,0.48280476861500005,1011196.84,355462.791691,693.0,216715.0
2015-07-21,14408075.0,278.97,0.439613335473,984206.16,373235.931275,649.0,240028.0
2015-07-22,14411750.0,277.54,0.502638070762,1028008.16,378313.971157,718.0,270355.0
2015-07-23,14415475.0,276.64,0.368611092535,1037676.64,426555.350029,826.0,207134.0
2015-07-24,14419675.0,287.3,0.350819496881,1213267.9,397611.600337,914.0,217981.0
2015-07-25,14423500.0,287.12,0.366369091607,1104263.52,358630.070892,975.0,201269.0
2015-07-26,14426950.0,292.33,0.371112111686,1014092.77,402809.137596,961.0,244803.0
2015-07-27,14430825.0,290.79,0.521914199091,1135825.74,369025.145411,994.0,229418.0
2015-07-28,14434375.0,295.24,0.479636830343,1056073.48,387216.52581799997,630.0,240969.0
2015-07-29,14438100.0,290.7,0.780838652745,1093613.4,356031.302263,806.0,255290.0
2015-07-30,14441525.0,287.56,0.7394448022769999,994670.04,361228.839522,921.0,247799.0
2015-07-31,14445000.0,284.78,0.74784430497,999862.58,426198.055263,1033.0,232699.0
2015-08-01,14449100.0,280.72,0.719474664549,1160777.2,408006.674856,946.0,275871.0
2015-08-02,14453025.0,280.69,0.42031735219800004,1108164.12,382018.988559,877.0,248553.0
2015-08-03,14456700.0,284.39,0.42976797843500003,1051958.61,374222.68267,665.0,226079.0
2015-08-04,14460300.0,285.0,0.6924399468629999,1035690.0,327444.847336,655.0,265834.0
2015-08-05,14463450.0,282.69,0.790243065546,900084.96,363827.608152,632.0,250494.0
2015-08-06,14466950.0,277.1,0.7570489065989999,979548.5,369025.145411,691.0,247781.0
2015-08-07,14470500.0,279.39,0.5679228003600001,999936.81,411296.56996999995,941.0,242234.0
2015-08-08,14474425.0,269.89,0.350295249064,1065525.72,353662.655707,794.0,233508.0
2015-08-09,14477800.0,265.42,0.35496831823299996,900570.06,458451.59073100006,805.0,218499.0
2015-08-10,14482175.0,264.07,0.390679174151,1162172.07,442733.250478,791.0,220994.0
2015-08-11,14486400.0,265.85,0.381361735643,1130128.35,322225.9752,589.0,227498.0
2015-08-12,14489475.0,267.89,0.492138180306,830459.0,390338.78296599997,751.0,232055.0
2015-08-13,14493200.0,265.97,0.41191272607600005,997387.5,351042.932331,828.0,226126.0
2015-08-14,14496550.0,266.99,0.41690131087800003,900557.27,351042.932331,808.0,220370.0
2015-08-15,14499900.0,265.41,0.421532075797,894962.52,385099.336214,753.0,245458.0
2015-08-16,14503575.0,257.47,0.358668891156,950836.71,385099.336214,755.0,228284.0
2015-08-17,14503575.0,257.47,0.358668891156,950836.71,377240.166087,755.0,228284.0
2015-08-18,14507175.0,257.45,0.41963927777800003,932483.9,379859.889463,704.0,230212.0
2015-08-19,14510800.0,253.91,0.4606524,926771.5,398197.953092,684.0,244699.0
2015-08-20,14514600.0,233.29,0.43998071710500003,892100.96,406057.123219,745.0,247961.0
2015-08-21,14518475.0,233.23,0.385212729032,909597.0,403437.399844,906.0,222182.0
2015-08-22,14522325.0,233.59,0.397583318182,904694.07,412658.093588,809.0,235230.0
2015-08-23,14526150.0,226.04,0.391901973856,869575.88,369504.306023,780.0,259239.0
2015-08-24,14529575.0,228.68,0.404600737226,787802.6,423446.540479,816.0,247407.0
2015-08-25,14533500.0,213.24,0.43477173248400003,842084.76,372201.417746,689.0,237850.0
2015-08-26,14536950.0,222.02,0.486758152174,771519.5,418052.317033,641.0,245539.0
2015-08-27,14540825.0,228.84,0.41382632258100005,892476.0,401869.646696,742.0,243215.0
2015-08-28,14544550.0,228.27,0.39614294630900004,855555.96,401869.646696,927.0,232198.0
2015-08-29,14548275.0,234.17,0.43133182550300003,877903.33,445023.43426099996,894.0,243840.0
2015-08-30,14552400.0,228.22,0.35631081212099996,946656.56,388384.08808200003,910.0,250584.0
2015-08-31,14556000.0,226.47,0.347467875,819141.99,428840.76392399997,627.0,229116.0
2015-09-01,14559975.0,230.94,0.409100056604,923760.0,409960.98186500004,910.0,238504.0
2015-09-02,14563775.0,228.32,0.515467473684,874008.96,415355.20531,667.0,272866.0
2015-09-03,14567625.0,230.68,0.658569805195,898267.92,407263.870142,875.0,230707.0
2015-09-04,14571400.0,227.42,0.6007755496689999,866697.62,430369.76945,911.0,249811.0
2015-09-05,14575200.0,230.8,0.333613138158,881886.8,427538.389387,912.0,209983.0
2015-09-06,14578975.0,234.67,0.482375781457,893388.69,450189.42988500005,726.0,284893.0
2015-09-07,14582950.0,240.2,0.367944616352,959839.2,385067.688455,955.0,253777.0
2015-09-08,14586350.0,241.31,0.482218161765,826486.75,393561.828641,1128.0,238459.0
2015-09-09,14589825.0,243.08,0.643196784173,851509.24,399224.588766,995.0,280276.0
2015-09-10,14593350.0,240.08,0.711985134752,852524.08,478503.23050600005,1028.0,265428.0
2015-09-11,14597575.0,239.68,0.738044627219,1019359.04,489828.75075500004,1018.0,235288.0
2015-09-12,14601900.0,239.93,0.652206179191,1044415.29,385067.688455,1134.0,252398.0
